,Categorie,precision,recall,f1-score,support,programme,libelle,id
255,1160,0.922882427307206,0.922882427307206,0.922882427307206,791.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
256,1180,0.4539473684210526,0.4509803921568627,0.4524590163934426,153.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
257,1280,0.4628099173553719,0.4024640657084189,0.4305326743547502,974.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
258,1281,0.3373493975903614,0.2705314009661835,0.3002680965147453,414.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
259,1300,0.6585563665855637,0.8047571853320119,0.7243532560214094,1009.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
260,1301,0.6506024096385542,0.6708074534161491,0.6605504587155964,161.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
261,1302,0.5505376344086022,0.5140562248995983,0.5316718587746625,498.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
262,1320,0.5477815699658704,0.4953703703703703,0.5202593192868719,648.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
263,1560,0.6262833675564682,0.6009852216748769,0.6133735545500252,1015.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
264,1920,0.8160919540229885,0.8246225319396051,0.8203350664355863,861.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
265,1940,0.6348314606741573,0.7018633540372671,0.6666666666666666,161.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
266,2060,0.5754385964912281,0.4924924924924925,0.5307443365695793,999.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
267,2220,0.5222929936305732,0.4969696969696969,0.5093167701863354,165.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
268,2280,0.7132003798670465,0.7888655462184874,0.7491271820448878,952.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
269,2403,0.697752808988764,0.650261780104712,0.673170731707317,955.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
270,2462,0.5657492354740061,0.6514084507042254,0.6055646481178397,284.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
271,2522,0.657117278424351,0.7354709418837675,0.6940898345153664,998.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
272,2582,0.498960498960499,0.4633204633204633,0.4804804804804805,518.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
273,2583,0.8508946322067594,0.8383937316356513,0.844597927972373,2042.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
274,2585,0.513184584178499,0.5070140280561122,0.5100806451612903,499.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
275,2705,0.6255639097744361,0.7536231884057971,0.6836483155299917,552.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
276,2905,0.4755700325732899,0.8390804597701149,0.607068607068607,174.0,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
277,accuracy,0.6522609514837494,0.6522609514837494,0.6522609514837494,0.6522609514837494,Model_Img_Reseau_InceptionV3_V03,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43 DR40-CC1024-NORM-1024-DR40 - BATCH16,CNN22
278,10,0.6163021868787276,0.4975922953451043,0.5506216696269982,623.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
279,40,0.6568364611260054,0.4880478087649402,0.56,502.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
280,50,0.4952978056426332,0.4702380952380952,0.482442748091603,336.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
281,60,0.6748768472906403,0.8253012048192772,0.7425474254742548,166.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
282,1140,0.6322701688555347,0.6310861423220974,0.6316776007497656,534.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
283,1160,0.9117276166456494,0.914032869785082,0.9128787878787878,791.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
284,1180,0.430379746835443,0.4444444444444444,0.4372990353697749,153.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
285,1280,0.4789227166276346,0.419917864476386,0.4474835886214441,974.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
286,1281,0.3532763532763532,0.2995169082125604,0.3241830065359477,414.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
287,1300,0.6557645134914145,0.7948463825569871,0.7186379928315412,1009.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
288,1301,0.601063829787234,0.7018633540372671,0.6475644699140402,161.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
289,1302,0.5338983050847458,0.5060240963855421,0.5195876288659793,498.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
290,1320,0.5226537216828478,0.4984567901234568,0.5102685624012638,648.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
291,1560,0.6318565400843882,0.5901477832512315,0.6102903718797759,1015.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
292,1920,0.7943181818181818,0.8118466898954704,0.8029867892016083,861.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
293,1940,0.655367231638418,0.7204968944099379,0.6863905325443787,161.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
294,2060,0.5683962264150944,0.4824824824824825,0.5219274499187873,999.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
295,2220,0.4705882352941176,0.4848484848484848,0.4776119402985075,165.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
296,2280,0.700952380952381,0.773109243697479,0.7352647352647352,952.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
297,2403,0.6930803571428571,0.650261780104712,0.6709886547811993,955.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
298,2462,0.5606060606060606,0.6514084507042254,0.6026058631921823,284.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
299,2522,0.6575840145322435,0.7254509018036072,0.6898523106241067,998.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
300,2582,0.5022026431718062,0.4401544401544401,0.4691358024691358,518.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
301,2583,0.8523290386521308,0.8423114593535749,0.8472906403940886,2042.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
302,2585,0.5274949083503055,0.5190380761523046,0.5232323232323233,499.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
303,2705,0.5853994490358126,0.769927536231884,0.6651017214397497,552.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
304,2905,0.4657980456026058,0.8218390804597702,0.5945945945945945,174.0,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
305,accuracy,0.648728214790391,0.648728214790391,0.648728214790391,0.648728214790391,Model_Img_Reseau_InceptionV3_V04,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR30 - BATCH16,CNN23
306,10,0.5786516853932584,0.4959871589085072,0.5341400172860846,623.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
307,40,0.6746031746031746,0.5079681274900398,0.5795454545454546,502.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
308,50,0.469208211143695,0.4761904761904761,0.4726735598227474,336.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
309,60,0.700507614213198,0.8313253012048193,0.7603305785123967,166.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
310,1140,0.6324626865671642,0.6348314606741573,0.633644859813084,534.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
311,1160,0.9085213032581454,0.9165613147914032,0.9125235997482696,791.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
312,1180,0.4078212290502793,0.477124183006536,0.4397590361445783,153.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
313,1280,0.4740566037735849,0.4127310061601643,0.4412733260153677,974.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
314,1281,0.3636363636363636,0.2995169082125604,0.328476821192053,414.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
315,1300,0.6775,0.8057482656095144,0.7360796740606609,1009.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
316,1301,0.5989304812834224,0.6956521739130435,0.6436781609195402,161.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
317,1302,0.5315126050420168,0.5080321285140562,0.5195071868583162,498.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
318,1320,0.5549915397631133,0.5061728395061729,0.5294592413236481,648.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
319,1560,0.6257796257796258,0.593103448275862,0.6090035407182599,1015.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
320,1920,0.8105625717566016,0.8199767711962834,0.815242494226328,861.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
321,1940,0.6647727272727273,0.7267080745341615,0.6943620178041543,161.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
322,2060,0.5862884160756501,0.4964964964964965,0.537669376693767,999.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
323,2220,0.4634146341463415,0.4606060606060606,0.4620060790273556,165.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
324,2280,0.7134502923976608,0.7689075630252101,0.7401415571284125,952.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
325,2403,0.6761800219538968,0.6450261780104712,0.6602357984994641,955.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
326,2462,0.5735735735735735,0.6725352112676056,0.6191247974068071,284.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
327,2522,0.6508928571428572,0.7304609218436874,0.6883852691218131,998.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
328,2582,0.4838709677419355,0.4343629343629344,0.4577822990844354,518.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
329,2583,0.8445106805762543,0.8325171400587659,0.8384710234278667,2042.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
330,2585,0.5257731958762887,0.5110220440881763,0.5182926829268293,499.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
331,2705,0.5836849507735584,0.7518115942028986,0.6571654790182107,552.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
332,2905,0.4847457627118644,0.8218390804597702,0.6098081023454157,174.0,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
333,accuracy,0.6496702779086199,0.6496702779086199,0.6496702779086199,0.6496702779086199,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
334,10,0.6214574898785425,0.492776886035313,0.5496866606982991,623.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
335,40,0.6556962025316456,0.5159362549800797,0.5774804905239689,502.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
336,50,0.4871794871794871,0.4523809523809524,0.4691358024691358,336.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
337,60,0.6927083333333334,0.8012048192771084,0.7430167597765364,166.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
338,1140,0.6378986866791745,0.6367041198501873,0.6373008434864105,534.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
339,1160,0.9123252858958067,0.9077117572692794,0.9100126742712294,791.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
340,1180,0.4545454545454545,0.4248366013071895,0.4391891891891892,153.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
341,1280,0.4676503972758229,0.4229979466119096,0.4442048517520215,974.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
342,1281,0.3237822349570201,0.2729468599033816,0.2961992136304063,414.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
343,1300,0.6452380952380953,0.8057482656095144,0.7166152490083737,1009.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
344,1301,0.6043956043956044,0.6832298136645962,0.641399416909621,161.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
345,1302,0.5223880597014925,0.4919678714859438,0.5067218200620476,498.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
346,1320,0.5452961672473867,0.4830246913580246,0.5122749590834696,648.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
347,1560,0.6449893390191898,0.5960591133004927,0.6195596518177163,1015.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
348,1920,0.8101694915254237,0.8327526132404182,0.8213058419243987,861.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
349,1940,0.655367231638418,0.7204968944099379,0.6863905325443787,161.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
350,2060,0.5692307692307692,0.4814814814814814,0.5216919739696312,999.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
351,2220,0.5061728395061729,0.4969696969696969,0.5015290519877675,165.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
352,2280,0.6819431714023831,0.7815126050420168,0.7283406754772394,952.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
353,2403,0.673202614379085,0.6471204188481675,0.6599038974906567,955.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
354,2462,0.5376044568245125,0.6795774647887324,0.6003110419906688,284.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
355,2522,0.6669793621013134,0.7124248496993988,0.688953488372093,998.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
356,2582,0.5131578947368421,0.4517374517374517,0.4804928131416838,518.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
357,2583,0.8426799007444169,0.8315377081292851,0.8370717278777422,2042.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
358,2585,0.5174537987679672,0.5050100200400801,0.511156186612576,499.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
359,2705,0.6092436974789915,0.7880434782608695,0.6872037914691942,552.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
360,2905,0.49,0.8448275862068966,0.620253164556962,174.0,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
361,accuracy,0.6484338200659444,0.6484338200659444,0.6484338200659444,0.6484338200659444,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
362,10,0.514480408858603,0.4847512038523274,0.4991735537190082,623.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
363,40,0.670299727520436,0.4900398406374502,0.566168009205984,502.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
364,50,0.4382716049382716,0.4226190476190476,0.4303030303030303,336.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
365,60,0.638095238095238,0.8072289156626506,0.7127659574468084,166.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
366,1140,0.6101083032490975,0.6329588014981273,0.6213235294117647,534.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
367,1160,0.9093198992443324,0.9127686472819216,0.9110410094637224,791.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
368,1180,0.3829787234042553,0.4705882352941176,0.4222873900293254,153.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
369,1280,0.4527649769585253,0.4034907597535934,0.4267100977198697,974.0,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
