,Unnamed: 0.2,Unnamed: 0.1,Epoch,accuracy,programme,libelle,id
719,719.0,719.0,40,0.8242387771606445,Model_Img_Reseau_InceptionV3_V5,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR30-CC1024-NORM-512-256-DR30 - BATCH16,CNN24
720,720.0,720.0,1,0.4059024155139923,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
721,721.0,721.0,2,0.521461546421051,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
722,722.0,722.0,3,0.5681991577148438,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
723,723.0,723.0,4,0.6003345847129822,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
724,724.0,724.0,5,0.6244797110557556,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
725,725.0,725.0,6,0.6461353302001953,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
726,726.0,726.0,7,0.6660376191139221,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
727,727.0,727.0,8,0.6843203902244568,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
728,728.0,728.0,9,0.6973967552185059,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
729,729.0,729.0,10,0.7117312550544739,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
730,730.0,730.0,11,0.7236967086791992,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
731,731.0,731.0,12,0.7445894479751587,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
732,732.0,732.0,13,0.7563006281852722,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
733,733.0,733.0,14,0.7629659175872803,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
734,734.0,734.0,15,0.7726427316665649,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
735,735.0,735.0,16,0.7761359810829163,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
736,736.0,736.0,17,0.7807401418685913,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
737,737.0,737.0,18,0.7874991297721863,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
738,738.0,738.0,19,0.7916883826255798,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
739,739.0,739.0,20,0.7924513220787048,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
740,740.0,740.0,21,0.7971224188804626,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
741,741.0,741.0,22,0.7970019578933716,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
742,742.0,742.0,23,0.7976577877998352,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
743,743.0,743.0,24,0.8006959557533264,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
744,744.0,744.0,25,0.799906313419342,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
745,745.0,745.0,26,0.8028508424758911,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
746,746.0,746.0,27,0.7995047569274902,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
747,747.0,747.0,28,0.8026500344276428,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
748,748.0,748.0,29,0.8002409338951111,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
749,749.0,749.0,30,0.8014053106307983,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
750,750.0,750.0,31,0.8024225234985352,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
751,751.0,751.0,32,0.8005086183547974,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
752,752.0,752.0,33,0.8022887110710144,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
753,753.0,753.0,34,0.8028641939163208,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
754,754.0,754.0,35,0.8004684448242188,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
755,755.0,755.0,36,0.8040152788162231,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
756,756.0,756.0,37,0.8024760484695435,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
757,757.0,757.0,38,0.8035735487937927,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
758,758.0,758.0,39,0.8039884567260742,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
759,759.0,759.0,40,0.8047379851341248,Model_Img_Reseau_InceptionV3_V01,InceptionV3 Adam 4000-2000 SIZE400 DeFreeze 43  DR40-CC1024-NORM-CC512-DR40- BATCH32,CNN20
760,760.0,760.0,1,0.3957839906215668,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
761,761.0,761.0,2,0.5071538686752319,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
762,762.0,762.0,3,0.5550960302352905,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
763,763.0,763.0,4,0.5805125832557678,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
764,764.0,764.0,5,0.6072542071342468,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
765,765.0,765.0,6,0.6282540559768677,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
766,766.0,766.0,7,0.6495482921600342,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
767,767.0,767.0,8,0.6624104976654053,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
768,768.0,768.0,9,0.6904637813568115,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
769,769.0,769.0,10,0.7046376466751099,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
770,770.0,770.0,11,0.7148765325546265,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
771,771.0,771.0,12,0.7264404892921448,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
772,772.0,772.0,13,0.7342836260795593,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
773,773.0,773.0,14,0.7397443652153015,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
774,774.0,774.0,15,0.7454861998558044,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
775,775.0,775.0,16,0.7501438856124878,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
776,776.0,776.0,17,0.7495415806770325,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
777,777.0,777.0,18,0.7548015713691711,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
778,778.0,778.0,19,0.7564210891723633,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
779,779.0,779.0,20,0.7567021250724792,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
780,780.0,780.0,21,0.7603694200515747,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
781,781.0,781.0,22,0.7593655586242676,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
782,782.0,782.0,23,0.7601552605628967,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
783,783.0,783.0,24,0.7647861838340759,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
784,784.0,784.0,25,0.7630730271339417,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
785,785.0,785.0,26,0.7612929344177246,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
786,786.0,786.0,27,0.7632737755775452,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
787,787.0,787.0,28,0.7619353532791138,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
788,788.0,788.0,29,0.7641437649726868,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
789,789.0,789.0,30,0.7665261030197144,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
790,790.0,790.0,31,0.7649735808372498,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
791,791.0,791.0,32,0.7649199962615967,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
792,792.0,792.0,33,0.7654821872711182,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
793,793.0,793.0,34,0.7660844326019287,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
794,794.0,794.0,35,0.7649199962615967,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
795,795.0,795.0,36,0.764478325843811,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
796,796.0,796.0,37,0.7620959877967834,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
797,797.0,797.0,38,0.7660041451454163,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
798,798.0,798.0,39,0.7640634179115295,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
799,799.0,799.0,40,0.7645184993743896,Model_Img_Reseau_InceptionV3_V02,InceptionV3 Adam 4000-2000 SIZE400  DeFreeze 43 DR30-CC1024-CC512-DR30 - BATCH16,CNN21
800,800.0,800.0,1,0.2693836688995361,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
801,801.0,801.0,2,0.4219233095645904,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
802,802.0,802.0,3,0.4787525832653045,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
803,803.0,803.0,4,0.516241729259491,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
804,804.0,804.0,5,0.5473599433898926,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
805,805.0,805.0,6,0.5750117301940918,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
806,806.0,806.0,7,0.5948336720466614,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
807,807.0,807.0,8,0.6141872406005859,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
808,808.0,808.0,9,0.6298869252204895,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
809,809.0,809.0,10,0.6474335789680481,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
810,810.0,810.0,11,0.6649936437606812,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
811,811.0,811.0,12,0.6792210340499878,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
812,812.0,812.0,13,0.6933814883232117,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
813,813.0,813.0,14,0.7063508033752441,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
814,814.0,814.0,15,0.7189854979515076,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
815,815.0,815.0,16,0.7381248474121094,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
816,816.0,816.0,17,0.7446697354316711,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
817,817.0,817.0,18,0.7508800029754639,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
818,818.0,818.0,19,0.7619219422340393,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
819,819.0,819.0,20,0.7665930390357971,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
820,820.0,820.0,21,0.769791841506958,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
821,821.0,821.0,22,0.7753061652183533,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
822,822.0,822.0,23,0.7763233780860901,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
823,823.0,823.0,24,0.7783443927764893,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
824,824.0,824.0,25,0.7823997735977173,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
825,825.0,825.0,26,0.7828949689865112,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
826,826.0,826.0,27,0.7842200398445129,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
827,827.0,827.0,28,0.7840326428413391,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
828,828.0,828.0,29,0.7851301431655884,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
829,829.0,829.0,30,0.7844341993331909,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
830,830.0,830.0,31,0.7862410545349121,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
831,831.0,831.0,32,0.7853041291236877,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
832,832.0,832.0,33,0.786334753036499,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
833,833.0,833.0,34,0.7856655120849609,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
834,834.0,834.0,35,0.7866425514221191,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
835,835.0,835.0,36,0.7873117923736572,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
836,836.0,836.0,37,0.7867897748947144,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
837,837.0,837.0,38,0.7869771718978882,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
838,838.0,838.0,39,0.7869102358818054,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
839,839.0,839.0,40,0.7866559624671936,Model_Img_Reseau_RGB_RESNET50_V01,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR30-CC1024-NORM-CC512-DR30 BATCH 32,CNN30
840,840.0,840.0,1,0.3995449244976043,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
841,841.0,841.0,2,0.5068995356559753,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
842,842.0,842.0,3,0.548417329788208,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
843,843.0,843.0,4,0.5771397948265076,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
844,844.0,844.0,5,0.5989560484886169,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
845,845.0,845.0,6,0.6181222200393677,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
846,846.0,846.0,7,0.6381449699401855,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
847,847.0,847.0,8,0.6536304354667664,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
848,848.0,848.0,9,0.6697182655334473,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
849,849.0,849.0,10,0.6796761155128479,Model_Img_Reseau_RGB_RESNET50_V02,RESNET50 Adam 4000-2000 SIZE400 DeFreeze 30 DR40-CC1024-NORM-CC512-DR40 BATCH 32,CNN31
